Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Ouro Fino;3146008;ourofinense;HENRIQUE ROSSI WOLF;533.714;32094;60.13;95.8;0.722;3.53;139800822.55;125914016.2;27526.34
Ouro Preto;3146107;ouropretano;ANGELO OSWALDO DE ARAUJO SANTOS;1245.865;74821;60.06;98.8;0.741;11.55;713137648.6;669328458.2;127232.37
Ouro Verde de Minas;3146206;ouroverdense;MARCELO ADRIANO XAVIER DE VASCONCELOS;175.482;5757;32.81;96.6;0.595;21.74;49315878.64;49013864.62;11503.59
Padre Carvalho;3146255;padre carvaliense;JOSE NILSON BISPO DE SA;446.275;5058;11.33;92.2;0.599;;34818432.74;35470652.45;8999.72
Padre Paraíso;3146305;padreparaisense;DIEGO FERDINANDO MENDES OLIVEIRA;544.375;17334;31.84;94.8;0.596;25.75;88194824.83;80819400.41;10514.08
Paineiras;3146404;paineirense;AFRANIO ALVES MENDONÇA NETO;637.309;4224;6.63;98.2;0.669;;84308292.32;42614778.74;18654.32
Pains;3146503;painense;MARCO AURÉLIO RABELO GOMES;421.862;8142;19.3;99.2;0.728;;68925998.32;66443696.25;63965.84
Pai Pedro;3146552;paipedrense;JOAQUIM RODRIGUES JUNIOR;839.805;5551;6.61;95.4;0.59;;35421334.71;33389358.52;9617.09
Paiva;3146602;paivense;BRUNO VIEIRA DE PAULA;58.419;1474;25.23;99.5;0.72;;30689119.01;25167270;17996.58
Palma;3146701;palmense;HIRAM VINICIUS MENDONÇA FINAMORE;316.476;5707;18.03;96.4;0.703;;49695270.6;34256184.19;15693.82
Palmópolis;3146750;palmopolense;MARCELO FERNANDES DE ALMEIDA;433.154;6301;14.55;96.3;0.565;14.29;36673915.13;33398285.4;12292.83
Papagaios;3146909;papagaiense;MÁRIO REIS FILGUEIRAS;553.577;13920;25.15;96.9;0.666;20;112912723.1;68220713.94;23511.04
Paracatu;3147006;paracatuense;IGOR PEREIRA DOS SANTOS;8231.029;94023;11.42;97.1;0.744;10.23;723801111.11;715676040.8;76144.41
Pará de Minas;3147105;paráminense;ELIAS DINIZ;551.247;97139;176.22;99.1;0.725;9.65;442877024.56;431612766.8;42098.58
Paraguaçu;3147204;paraguaçuense;GABRIEL PEREIRA DE MORAES FILHO;424.296;21723;51.2;99.4;0.715;8.16;99686581.23;94792986.8;29998.34
Paraisópolis;3147303;paraisopolense;EVERTON DE ASSIS FERREIRA;331.238;20445;61.72;95.1;0.729;16.3;91324903.06;87332831.41;27752.05
Paraopeba;3147402;paraopebense;JOSÉ VALADARES BAHIA;625.623;24107;38.53;98.8;0.694;3.89;195556384.2;129064738.9;36955.29
Passabém;3147501;passabenense;RONALDO AGAPITO DE SA;94.183;1600;16.99;98.1;0.642;;29348297.94;25751303.03;14574
Passa Quatro;3147600;passaquatrense;HENRIQUE NOGUEIRA GONÇALVES;277.221;15515;55.97;98;0.715;;75217177.15;82684022.75;28737.93
Passa Tempo;3147709;passatempense;EDILSON RODRIGUES;429.172;8473;19.74;98.8;0.687;;57276989.17;49503051.48;59808.53
Passa Vinte;3147808;passavintense;LUCAS NASCIMENTO DE ALMEIDA;246.565;2233;9.06;99;0.648;;32502399.9;28078415.76;20794.2
Passos;3147907;passense;DIEGO RODRIGO DE OLIVEIRA;1338.07;111939;83.66;96.8;0.756;15.78;489316884.7;506244792.2;26081.82
Patis;3147956;patiense;VALMIR MORAIS DE SÁ;444.196;4837;10.89;96.8;0.614;;40122976.76;33988977.62;9122.53
Patos de Minas;3148004;patense;LUÍS EDUARDO FALCÃO FERREIRA;3190.456;159235;49.91;98.6;0.765;7.95;824429698.19;834518454.3;39738.04
Patrocínio;3148103;patrocinense;DEIRÓ MOREIRA MARRA;2874.344;89826;31.25;97.9;0.729;3.38;667876715.78;591493235.5;39932.3
Patrocínio do Muriaé;3148202;patrocinense;PAULO AZIZ DAHER;108.246;5576;51.51;99.2;0.682;;32370897.67;27648634.25;20206.33
Paula Cândido;3148301;paulacandense;DANIEL GOMES CALIXTO;268.321;8659;32.27;98.4;0.637;11.76;38144687.51;34491672.93;14255.97
Paulistas;3148400;paulistano;EVANDRO RIBEIRO DE CARVALHO;220.564;4389;19.9;98.3;0.625;23.26;31453398.85;30287680.71;14048.81
Pavão;3148509;pavoense;JANE CARLA PEREIRA DA ROCHA;601.19;8047;13.39;97.1;0.627;18.52;40737993.75;36601996.07;11093.87
Peçanha;3148608;peçanhense;FABRICIO DAYRELL OLIVEIRA ALVARENGA;996.646;17446;17.5;97.1;0.627;26.88;96840101.73;84634601.85;15407.09
Pedra Azul;3148707;pedraazulense;MARCIO FERREIRA SOUTO;1594.651;24410;15.31;98.7;0.627;8.51;108367903.05;109678003.3;16498.08
Pedra Bonita;3148756;pedrabonitense;SEBASTIÃO DE OLIVEIRA;173.928;7320;42.09;97.4;0.573;8.33;41197225.03;37576742.08;13480.12
Pedra do Anta;3148806;antense;SUELI SAMPAIO NOGUEIRA;173.168;3311;19.12;97.5;0.624;62.5;32081314.2;28388717.43;19502.49
Pedra do Indaiá;3148905;indaiaense;MATEUS MARCIANO DOS SANTOS;347.92;4112;11.82;97.9;0.708;;35515476.67;34685466.2;29206.43
Pedra Dourada;3149002;douradense;FAGNER FERREIRA VEIGA;69.99;2757;39.39;97.6;0.655;;31140080.77;29097660.41;16527.2
Pedralva;3149101;pedralvense;JOSIMAR SILVA DE FREITAS;217.989;10760;49.36;98.5;0.675;;47798472.68;43404238.74;16460.4
Pedras de Maria da Cruz;3149150;pedrense;RODRIGO ALEXANDRE FERNANDES;1525.648;10433;6.84;98.5;0.614;9.9;52019334.28;51165098.28;8900.37
Pedrinópolis;3149200;pedrinopolense;RAFAEL FERREIRA SILVA;357.891;3344;9.34;96.1;0.729;;47581203.21;42564002.17;55906.67
Pedro Leopoldo;3149309;pedroleopoldense;ELOISA HELENA CARVALHO DE FREITAS PEREIRA;292.831;62580;213.71;98.3;0.757;23.19;288778075.88;289555514.4;29763.4
Pedro Teixeira;3149408;pedroteixeirense;REINALDO MANOEL DE OLIVEIRA;112.959;1810;16.02;97.8;0.637;43.48;29872679.47;26842258.01;16778.21
Pequeri;3149507;pequeriense;GLAUCO BRAGA FÁVERO;90.833;3351;36.89;99.2;0.694;25;31821944.09;28932519.47;18724.66
Pequi;3149606;pequiense;ANDRÉ LUIZ MELGAÇO TAVARES;203.991;4155;20.37;98;0.674;38.46;34501683.57;36951282.99;19184.76
Perdigão;3149705;perdiguense;GILMAR TEODORO DE SÃO JOSÉ;249.322;12268;49.21;94.8;0.703;6.06;69262350.63;62341054.94;18941.95
Perdizes;3149804;perdizense;ANTÔNIO ROBERTO BERGAMASCO;2451.112;17151;7;97.5;0.723;16.06;146609638.66;124301860.3;98918.71
Perdões;3149903;perdoense;HAMILTON RESENDE FILHO;270.657;21384;79.01;97;0.744;20.2;114455902.9;100589960.6;29060.6
Periquito;3149952;periquitense;JOSÉ DE OLIVEIRA FLOR;228.907;6553;28.63;95.7;0.651;10.64;64103408.23;41980462.4;16574.4
Pescador;3150000;pescadorense;GERALDO ANASTÁCIO JARDIM;317.463;3570;11.25;98.7;0.656;;31166505.54;29027471.75;11054.09
Piau;3150109;piauense;GILMAR APARECIDO REZENDE DE CASTRO;192.196;2796;14.55;94.5;0.629;43.48;28052771.6;30686105.28;34082.97
Piedade de Caratinga;3150158;piedadecaratinguense;ADOLFO BENTO NETO;109.345;8529;78;97.1;0.612;44.44;45816197.39;40648579.76;15939.53
Piedade de Ponte Nova;3150208;piedadense;ANTONIO MAYRINK BORDONI;83.733;3976;47.48;98.1;0.639;;34743484.27;30177677.34;15149.65
Piedade do Rio Grande;3150307;piedadense;JOSÉ FERNANDES NETO;322.814;4604;14.26;100;0.678;;33889820.21;32977152.82;24887.48
Piedade dos Gerais;3150406;piedadense;DANIEL MAURICIO REIS;259.638;5019;19.33;100;0.626;;36755657.76;33629293.05;17842.82
Pimenta;3150505;pimentense;GEOVANIO GUALBERTO MACEDO;414.969;8563;20.64;97.6;0.686;45.45;59515312.23;55298161.47;32326.06
Pingod'Água;3150539;pingodaguense;LUIZ PAULO COELHO;66.57;4706;70.69;97.8;0.619;;41921576.06;35268592.6;10483.1
Pintópolis;3150570;pintopolense;LEY LOPES DOS SANTOS;1228.736;7084;5.77;97.6;0.594;13.33;49016602.01;39385212.35;9445.44
Piracema;3150604;piracemense;WESLEY DINIZ;280.335;6700;23.9;98.7;0.646;16.39;52219406.2;51929984.75;47478.8
Pirajuba;3150703;pirajubense;AIRTON ALVES;337.98;5537;16.38;95.9;0.723;13.33;56207203.56;52074288.8;62212.95
Piranga;3150802;piranguense;LUIS HELVÉCIO SILVA ARAUJO;658.812;17018;25.83;96.3;0.6;22.9;76856523.51;77051983.9;11347.31
Piranguçu;3150901;piranguçuense;RICARDO MARTINS DE ARAUJO;203.619;6041;29.67;99.6;0.685;15.15;35134445.91;35546454.87;14238.45
Piranguinho;3151008;piranguinhense;HELENA MARIA DA SILVEIRA;124.803;9120;73.08;99.2;0.717;;45055128.44;39159095.11;15671.86
Pirapetinga;3151107;pirapetinguense;LUIZ HENRIQUE PEREIRA DA COSTA;190.681;11077;58.09;99.8;0.709;;66373701.24;64567550.16;59224.34
Pirapora;3151206;piraporense;ALEXANDRO COSTA CÉSAR;549.514;55606;101.19;98.3;0.731;4.06;352661033.81;393519585.5;50580.69
Piraúba;3151305;piraubano;ADRIANO CARVALHAES GRAVINA;144.289;11610;80.46;96.6;0.684;29.13;53141664.47;48082061.89;18697.86
Pitangui;3151404;pitanguense;MARIA LÚCIA CARDOSO;569.636;26685;46.85;95.5;0.725;18.87;115929639.64;108311063;26073.15
Piumhi;3151503;piuiense;PAULO CESAR VAZ;902.468;36062;39.96;99.2;0.737;15.75;180762099.47;163077556.6;36452.59
Planura;3151602;planurense;ANTONIO LUIZ BOTELHO;317.52;11145;35.1;97.6;0.712;;79297837.92;76111437.82;46149.3
Poço Fundo;3151701;poçofundense;ROSIEL DE LIMA;474.244;16390;34.56;97.2;0.691;;96126250.17;96925818.94;23897.47
Poços de Caldas;3151800;poçoscaldense;SÉRGIO ANTÕNIO CARVALHO DE AZEVEDO;546.958;163742;299.37;97.7;0.779;11.95;1165893953.29;1184451972;50234.29
Pocrane;3151909;pocranense;ERNANE JOSE DE MACEDO;691.066;8350;12.08;97.5;0.626;44.12;40014596.88;33479890.64;14686.18
Pompéu;3152006;pompeano;OZEAS DA SILVA CAMPOS;2551.074;31047;12.17;96.3;0.689;7.23;207597931.79;146079566.3;36287.11
Ponte Nova;3152105;pontenovense;WAGNER MOL GUIMARAES;470.643;57776;122.76;97.7;0.717;16.57;376225596.32;364593892.9;35748.11
Ponto Chique;3152131;ponto chiquense;JOSE GERALDO ALVES DE ALMEIDA;602.799;3747;6.22;98.8;0.606;18.18;33136475.14;32329127.11;12096.62
Ponto dos Volantes;3152170;ponto volantense;LEANDRO RAMOS SANTANA;1212.413;10883;8.98;96;0.595;7.46;60596553.24;57817266.21;10016.81
Porteirinha;3152204;porteirinhense;JURACI FREIRE MARTINS;1749.683;37438;21.4;98.6;0.651;2.45;149140919.93;145614668.3;13931.71
Porto Firme;3152303;portofirmense;RENATO SANTANA SARAIVA;284.777;10569;37.11;98.8;0.634;;45360528.45;39032400.31;11411.12
Poté;3152402;poteense;GILDESIO SAMPAIO DE OLIVEIRA;625.111;13666;21.86;98.2;0.624;24.54;73485195;61354714.58;10122.67
Pouso Alegre;3152501;pousoalegrense;JOSÉ DIMAS DA SILVA FONSECA;542.797;152217;280.43;98.2;0.774;9.63;1177540950.51;1136218436;69478.81
Pouso Alto;3152600;pousoaltense;VICENTE WAGNER GUIMARAES PEREIRA;263.034;6566;24.96;98.5;0.71;45.45;40585173.96;37505101.92;47333.42
Prados;3152709;pradense;LESTER REZENDE DANTAS JUNIOR;264.115;9048;34.26;96.3;0.689;23.53;43504851.03;45706052.75;25109.69
Prata;3152808;pratense;MARCEL VIEIRA RODRIGUES DA CUNHA;4847.544;28342;5.85;96.1;0.695;2.59;167445416.93;161596634.9;45907.1
Pratápolis;3152907;pratapolense;DENISE ALVES DE SOUZA NEVES;215.516;8406;39;98.4;0.729;36.59;47348061.56;46010948.4;26805.27
Pratinha;3153004;pratinhense;JOHN WERCOLLIS DE MORAIS;622.478;3559;5.72;96;0.721;64.52;41126195.08;34723574.84;42299.41
Presidente Bernardes;3153103;bernardense;OLIVIO QUINTAO VIDIGAL NETO;236.798;4850;20.48;98.4;0.632;;31868277.31;28136049.1;12740.53
Presidente Juscelino;3153202;juscelinense;RICARDO DE CASTRO MACHADO;695.882;3465;4.98;96.4;0.614;27.03;33552015.44;27993650.33;13744.52
Presidente Kubitschek;3153301;kubitschekense;LAURO DE OLIVEIRA;189.235;3071;16.23;95.3;0.595;27.78;30110840.94;26171878.47;12064.56
Presidente Olegário;3153400;olegariense;RHENYS DA SILVA CAMBRAIA;3503.848;18765;5.36;98.8;0.701;6.76;108665236.92;112287910.5;37169.17
Alto Jequitibá;3153509;jequitibaense;DANIEL GUIMARÃES SATHLER;152.272;8397;55.14;98;0.66;;41862427.43;37363204.24;15158.56
Prudente de Morais;3153608;prudentino;JOCIMAR CÉSAR BRANDÃO;124.189;11466;92.33;97.7;0.69;6.67;56614904.45;57209907.24;18583.47
Quartel Geral;3153707;quartelense;GASPAR CARLOS FILHO;556.436;3179;5.71;96.7;0.683;;39364750.31;35229334.42;21546.08
Queluzito;3153806;queluzitano;DANILO RODRIGUES DE ALBUQUERQUE;153.56;1770;11.53;99.1;0.682;;36256072.7;39428196.34;20557.6
Raposos;3153905;raposense;SERGIO SILVEIRA SOARES;72.228;16279;225.38;98.4;0.73;22.99;66991560.15;57915781.17;11738.63
Raul Soares;3154002;raulsoarense;AMÉRICO DE ALMEIDA CÉZAR;763.364;23423;30.68;94.3;0.655;4.27;108347067.15;107538899.5;17893.53
Recreio;3154101;recreiense ou recreense;JOSE MARIA ANDRE DE BARROS;234.296;11007;46.98;97.7;0.692;27.03;48974738.19;44295042.17;11720.36
Reduto;3154150;redutense;DILCÉLIO DE OLIVEIRA HOTT;151.859;7848;51.68;95.4;0.629;8.85;39072546.26;37122215.24;16727.6
Resende Costa;3154200;resendecostense;JOSÉ GOUVÊA FILHO;618.312;11230;18.16;97.6;0.685;8.85;61389121.01;53463064.33;17924.97
Resplendor;3154309;resplendorense;DIOGO SCARABELLI JUNIOR;1081.796;17226;15.92;97.1;0.67;29.7;95930149.13;82676860.08;15972.45
Ressaquinha;3154408;ressaquinhense;MANOEL DA SILVA RIBEIRO;183.062;4548;24.84;98.5;0.683;;44911715.71;51244626.65;77296.87
Riachinho;3154457;riachiense;NEIZON REZENDE DA SILVA;1719.266;6863;3.99;97.4;0.632;11.9;45937800.17;41423999.73;19338.76
Riacho dos Machados;3154507;riachense;RICARDO DA SILVA PAZ;1315.54;8756;6.66;95.3;0.627;20;59217852.71;57611273.97;56250.5
Ribeirão das Neves;3154606;nevense;MOACIR MARTINS DA COSTA JUNIOR;155.105;329794;2126.26;96.5;0.684;11.95;991557548.11;990676739.2;15177.16
Ribeirão Vermelho;3154705;ribeirense;WELDER MARCELO PEREIRA;49.251;4080;82.84;99.4;0.737;;30127544.49;29547052.1;25941.3
Rio Acima;3154804;rioacimense;FELIPE GONÇALVES SANTOS;228.394;10261;44.93;96.7;0.673;;104029733.51;102269242.5;44894.6
Rio Casca;3154903;riocasquense;ADRIANO DE ALMEIDA ALVARENGA;384.381;12789;33.27;98.2;0.65;22.22;78918807.42;65900823.56;17735.11
Rio Doce;3155009;riodocense;MAURO PEREIRA MARTINS;112.094;2484;22.16;98.9;0.664;34.48;58099438.83;51963006.74;19723.72
Rio do Prado;3155108;riopradense;ADIMILSON ANTUNES DE ALMEIDA;479.815;4639;9.67;98.9;0.605;;34857628.51;32714991.73;10293.72
Rio Espera;3155207;rioesperense;LUCIO MARCOS DA SILVEIRA;238.602;5429;22.75;98.1;0.602;;31926908.74;27695394.23;11179.64
Rio Manso;3155306;riomansense;LUIZ LEONARDO LUCENA;231.54;5568;24.05;98.5;0.648;29.41;38074656.73;31948107.54;19200.76
Rio Novo;3155405;rionovense;ORMEU RABELLO FILHO;209.31;8518;40.7;95;0.707;32.61;44140096.65;40339764.42;13398.92
Rio Paranaíba;3155504;rioparaibano;VALDEMIR DIOGENES DA SILVA;1352.353;14532;10.75;98.7;0.709;19.23;132070575.49;117851069.5;73353.29
Rio Pardo de Minas;3155603;riopardense;ASTOR JOSÉ DE SÁ;3117.675;28271;9.07;98.9;0.624;8.33;125758133.66;116622083;11082.95
Rio Piracicaba;3155702;piracicabense;AUGUSTO HENRIQUE DA SILVA;373.037;14631;39.22;98.9;0.685;35.97;102975509.28;99445695.3;93493.98
Rio Pomba;3155801;riopombense;REGINALDO FURTADO DE CARVALHO;252.418;17443;69.1;97.7;0.714;15.87;81662818.03;69321260.87;23182.02
Rio Preto;3155900;riopretense;INACIO DE LOYOLA MACHADO FERREIRA;348.046;5141;14.77;98.8;0.679;;32293926.78;30443848.94;12594.6
Rio Vermelho;3156007;riovermelhense;MARCUS VINICIUS DAYRELL DE OLIVEIRA;986.561;12641;12.81;93;0.558;19.42;55162790.88;53531496.87;11141.09
Ritápolis;3156106;ritapolitano;HIGINO ZACARIAS DE SOUSA;404.805;4994;12.34;98.6;0.653;;33127154.1;27190091.71;19986.09
Rochedo de Minas;3156205;rochedense;CRISTIANO CORREA COLETTA;79.402;2291;28.85;96;0.684;;30315156.59;29963089.91;49137.34
Rodeiro;3156304;rodeirense;JOSE CARLOS FERREIRA;72.673;8664;119.22;95.2;0.668;8.47;45416939.21;45504259.15;66014.18
Romaria;3156403;romariense;JOÃO RODRIGUES DOS REIS;407.557;3386;8.31;100;0.708;;39335974.18;34539823.55;77429.93
Rosário da Limeira;3156452;limeirense;JOSÉ MARIA PINTO DA SILVA;111.156;4734;42.59;99.5;0.662;;34226979.57;32715961.73;14573.75
Rubelita;3156502;rubelitense;OSVAN OTAVIO DAVID MIRANDA;1110.295;5679;5.11;96.7;0.582;22.22;38099002.52;40320386.59;14277.94
Rubim;3156601;rubinense;ALENCAR SOUTO DE OLIVEIRA;965.174;10298;10.67;98.3;0.609;10.2;54076612.8;46487490.66;10879.32
Sabará;3156700;sabarense;WANDER JOSÉ GODDARD BORGES;302.453;129380;427.77;97.3;0.731;10.07;546253656.89;473585955.2;30474.48
Sabinópolis;3156809;sabinopolense;CARLOS ROBERTO BARROSO MOURAO;919.811;14240;15.48;96.8;0.638;40.27;78484326.01;99959620.59;21787.62
Sacramento;3156908;sacramentano;WESLEY DE SANTI DE MELO;3073.268;26670;8.68;97.3;0.732;19.11;200611437.68;222439131.8;78738.77
Salinas;3157005;salinense;JOAQUIM NERES XAVIER DIAS;1862.117;40178;21.58;97.2;0.679;14.11;211064185.08;209400808.3;15942.32
Salto da Divisa;3157104;saltense;OXIMANE PEIXOTO BOMFIM;938.008;6110;6.51;97.4;0.608;32.26;43400050.63;42305684.2;18829.72
Santa Bárbara;3157203;santabarbarense;ALCEMIR JOSÉ MOREIRA;684.505;30466;44.51;96.9;0.707;7.73;220765515.3;201706668.3;51093.18
Santa Bárbara do Leste;3157252;santa barbarense;WILMA PEREIRA MAFRA RIBEIRO;107.402;8458;78.75;96.5;0.613;19.61;40863146.63;36614065.66;13595.98
Santa Bárbara do Monte Verde;3157278;barbarense;FABIO NOGUEIRA MACHADO;417.925;3095;7.41;98.4;0.606;32.26;31129350.57;30368443.97;17510.49
Santa Bárbara do Tugúrio;3157302;tuguriense;JOSE ANTONIO ALVES DONATO;194.564;4208;21.63;97.3;0.637;;34797320.72;30917512.52;16098.97
Santa Cruz de Minas;3157336;santacruzense;WAGNER DE ALMEIDA;3.565;8109;2274.61;98.7;0.706;;36317761.34;33601338.57;11867.33
Santa Cruz de Salinas;3157377;santacruzense;JOSÉ SARAIVA GOMES;589.607;3910;6.63;99.6;0.577;;32692672.5;33640438.6;12029.68
Santa Cruz do Escalvado;3157401;santacruzense;GILMAR DE PAULA LIMA;258.726;4673;18.06;97.2;0.625;20.83;44354442.24;37802518.98;16399.94
Santa Efigênia de Minas;3157500;santaefigense;RONALDO MAGNO DE MOURA;131.965;4039;30.61;95.2;0.607;;30500315.71;27684921.82;11717.67
Santa Fé de Minas;3157609;santafeense;GLEBSON JOSÉ LEITE JUNIOR;2917.448;3522;1.21;97.2;0.615;;35140679.95;34011530.51;15749.38
Santa Helena de Minas;3157658;santaelenense de minas;MARCUS AURELIUS RODRIGUES;276.433;5938;21.48;89.2;0.567;30.77;35608241.35;33065246.43;9046.39
Santa Juliana;3157708;santajulianense;BELCHIOR ANTONIO DA SILVA;723.784;15734;21.74;92;0.706;;111013525.08;103589320.6;59355.88
Santa Luzia;3157807;luziense;CHRISTIANO AUGUSTO XAVIER FERREIRA;235.205;219132;931.66;96.7;0.715;11.7;797646619.12;908027332.5;23863.19
Santa Margarida;3157906;santamargaridense;ILBNELLE SANTANA OTONI;255.73;16395;64.11;93.2;0.61;18.78;83133510.59;75555953.15;21598.4
Santa Maria de Itabira;3158003;santamariense;REINALDO DAS DORES SANTOS;597.441;10485;17.55;98.3;0.648;23.08;56130834.24;56080012.86;24757.78
Santa Maria do Salto;3158102;santamariense;MARCOS VINICIUS SOUZA CARVALHO;440.605;4755;10.79;97.7;0.613;19.61;32745654.36;31618092.06;9608.97
Santa Maria do Suaçuí;3158201;santamariense;ARISTÓTELES TEMPONI CATARINA;624.047;12788;20.49;96.9;0.64;;67334123.93;69736378.3;11695.78
Santana da Vargem;3158300;vargense;JOSE ELIAS FIGUEIREDO;172.444;6691;38.8;98.8;0.698;13.7;38294600.96;34092058.84;34469.93
Santana de Cataguases;3158409;santanense;MARCOS ANTÔNIO FERREIRA;161.486;3489;21.61;100;0.694;;30245054.49;28313534.24;12773.83
Santana de Pirapama;3158508;pirapamenho;DALTON SOARES SILVA;1255.832;7030;5.6;99.5;0.628;32.26;36017006.69;30479864.34;15479.54
Santana do Deserto;3158607;santanense;WALLACE SEBASTIÃO VASCONCELOS LEITE;182.655;3747;20.51;95.9;0.651;;36511889.98;33561060.28;11889.16
Santana do Garambéu;3158706;santanense;JOSE FRANCISCO DE MOURA;203.074;2137;10.52;99;0.667;;26586013.44;28852406;15700.64
Santana do Jacaré;3158805;santanense;RENATO TIRADO FREIRE;106.169;4214;39.69;99.6;0.647;;33638706.71;29416984.99;21867.84
Santana do Manhuaçu;3158904;santanense;FRANCISCO DE PAULO FREITAS;347.362;8987;25.87;96;0.621;26.85;48074935.89;46089540.82;21922.2
Santana do Paraíso;3158953;paraisense;BRUNO CAMPOS MORATO;276.067;44800;162.28;97.1;0.685;5.36;183909677.29;166600014.4;20818.42
Santana do Riacho;3159001;riachense;FERNANDO RIBEIRO BURGARELLI;677.207;5313;7.85;98.2;0.665;18.18;42681537.16;40507431.55;23947
Santana dos Montes;3159100;santanense;AVANILSON ALVES DE OLIVEIRA;196.565;3469;17.65;96.8;0.647;;29900530.99;27423325.18;13286.87
Santa Rita de Caldas;3159209;santaritense;EMILIO TORRIANI DE CARVALHO OLIVEIRA;503.011;8460;16.82;98.4;0.69;27.78;42710704.87;43521863.36;25612.88
Santa Rita de Jacutinga;3159308;santaritense;ALEXSANDRO LANDIM NOGUEIRA;420.94;4755;11.3;99;0.682;;38769136.37;35065952.07;15448.41
Santa Rita de Minas;3159357;santaritense;ADEMILSON LUCAS FERNANDES;68.153;6773;99.38;95.8;0.613;11.36;41613857.35;38589139.47;20733.84
Santa Rita de Ibitipoca;3159407;ibitipoquense;LEANDRO EDUARDO FONSECA PAULA;324.234;3301;10.18;99.1;0.63;;32576539.29;35123841.47;18272.52
Santa Rita do Itueto;3159506;santaritense;ODENIR RAPOSO DE OLIVEIRA;485.081;5826;12.01;97;0.607;14.08;44265020.87;41592733.66;33004.29
Santa Rita do Sapucaí;3159605;santaritense;WANDER WILSON CHAVES;352.969;40635;115.12;98;0.721;11.11;188808955.91;185175521.8;43969.93
Santa Rosa da Serra;3159704;rosalense;JOSE HUMBERTO RIBEIRO;284.334;3382;11.89;98.8;0.705;;33323378.2;28360292.39;30331.26
Santa Vitória;3159803;santavitoriense;ISPER SALIM CURI;2998.364;20973;6.99;97.4;0.71;14.08;226074614.89;265062132.2;40140.53
Santo Antônio do Amparo;3159902;amparense;CARLOS HENRIQUE AVELAR;488.885;17285;35.36;96.9;0.672;12.42;99768798.44;94618587.83;18956.63
Santo Antônio do Aventureiro;3160009;aventureirense;AMAURY DE SÁ FERREIRA;202.032;3769;18.66;98.4;0.671;35.71;31611903.65;28582121.12;18856.11
Santo Antônio do Grama;3160108;gramense;MARCO AURELIO RAMINHO;130.213;4229;32.48;97.1;0.633;19.23;39929254.29;41906722.56;22189.15
Santo Antônio do Itambé;3160207;itambeano;RONAM WESLEY SALES;305.737;3915;12.81;94.6;0.558;;34342382.44;31588690.22;11880.62
Santo Antônio do Jacinto;3160306;santoantoniense;WESDRA TAVARES BANDEIRA;503.706;10327;20.5;96.4;0.574;9.09;50210924.45;44570142.91;9900.93
Santo Antônio do Monte;3160405;santoantoniense;LEONARDO LACERDA CAMILO;1125.78;27295;24.25;94.5;0.724;13.33;172671146.07;157568680.4;29473.46
Santo Antônio do Retiro;3160454;retirense;IVO FERNANDES SILVA;796.29;6629;8.32;95.9;0.57;29.85;41705627.42;40666926.94;9670.55
Santo Antônio do Rio Abaixo;3160504;santoantoniense;ALEXANDRE RODRIGUES DE SOUZA;107.269;1808;16.85;99.3;0.669;;29006881.36;22674222.6;16228.63
Santo Hipólito;3160603;santohipolitense;HELIOMAR ROCHA TEIXEIRA;430.656;2717;6.31;97.7;0.657;37.04;33855986.44;27427494.04;16491.4
Santos Dumont;3160702;sandumonense;CARLOS ALBERTO DE AZEVEDO;637.373;42406;66.53;96.6;0.741;11.01;170038155.69;160706260.6;23793.1
São Bento Abade;3160801;sãobentense;ENEIAS MACHADO DE SOUZA;80.403;4713;58.62;100;0.672;;37480177.67;31137531.73;16505.34
São Brás do Suaçuí;3160900;suaçuiense;GERALDINO PACHECO DE OLIVEIRA FILHO;110.019;3989;36.26;84.2;0.664;;50674816.01;43012222.13;21354.17
São Domingos das Dores;3160959;sandominguense;JOSE ADAIR DA SILVA;60.865;5626;92.43;98.1;0.638;;37075009.39;33016286.34;16117.24
São Domingos do Prata;3161007;pratiano;FERNANDO ROLLA;743.768;17392;23.38;98.3;0.69;6.33;61716866.02;57481545.99;18125.06
São Félix de Minas;3161056;são felense;MARCOS ALEXANDRE GONÇALVES SORDINE;162.56;3200;19.69;99.1;0.62;26.32;38108509.09;34153383.74;13087.33
São Francisco;3161106;sãofranciscano;MIGUEL PAULO SOUZA FILHO;3308.1;52762;15.95;97.4;0.638;8.45;239779546.22;233556317.5;11446.32
São Francisco de Paula;3161205;franciscopaulense;MERITON BALDUÍNO ALVES;316.822;6187;19.53;96.8;0.66;;36755144.46;32543850.79;23108.24
São Francisco de Sales;3161304;sãofranciscosalense;GILMAR APARECIDO LEONEL SOUTO;1128.864;5732;5.08;94.8;0.688;33.33;53868698.68;48306793.57;30763.55
São Francisco do Glória;3161403;sãofranciscanodoglória;WALACE FERREIRA PEDROSA;164.613;4800;29.16;96.4;0.663;21.28;39473916.65;32967176.07;15251.54
São Geraldo;3161502;sãogeraldense;WALMIR ROCHA LOPES;185.578;10282;55.41;96.8;0.651;;53138175.96;44646045.85;20738.3
