Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Itapevi;3522505;itapeviense;IGOR SOARES EBERT;82.658;232297;2810.34;96.5;0.735;14.64;1167174075.46;1129557838;52656.14
Itapira;3522604;itapirense;ANTONIO HÉLIO NICOLAI;518.416;72022;138.93;98;0.762;10.72;480978323.75;490561950.8;62845.44
Itapirapuã Paulista;3522653;itapirapuã paulistense;JULIO CESAR DO AMARAL;406.478;4306;10.59;99;0.661;;33850947.29;33731110.57;12247.37
Itápolis;3522703;itapolitano;VLADIMIR DO CARMO REGGIANI;996.747;39493;39.62;98.4;0.744;9.46;224584854.52;230269457.5;37459.11
Itaporanga;3522802;itaporanguense;DOUGLAS ROBERTO BENINI;507.997;14085;27.73;97.9;0.719;;86360134.57;75840505.52;20103.59
Itapuí;3522901;itapuiense;ANTONIO ÁLVARO DE SOUZA;140.023;13659;97.55;96.5;0.725;20.83;90428133.42;86424812.38;70205.57
Itapura;3523008;itapurense;FABIO DOURADO;301.653;3979;13.19;98;0.72;;46447967.03;43745177.71;20950.66
Itaquaquecetuba;3523107;itaquaquecetubense;EDUARDO BOIGUES QUEROZ;82.622;369275;4469.45;96.4;0.714;14.14;1164585173.06;1197260261;25112.29
Itararé;3523206;itarareense;HELITON SCHEIDT DO VALLE;1003.86;44438;44.27;98;0.703;8.82;229298859.1;197993470;23286.15
Itariri;3523305;itaririense;DINAMERICO GONÇALVES PERONI;273.667;15528;56.74;96.4;0.677;6.54;81856420.09;79955414.2;24725.72
Itatiba;3523404;itatibense;THOMAS ANTONIO CAPELETTO DE OLIVEIRA;322.269;121590;377.29;97.8;0.778;14.18;748367169.93;707461902.5;66360.02
Itatinga;3523503;itatinguense;JOÃO BOSCO BORGES;979.817;19070;19.46;98;0.706;28.11;120736892.12;121918007.7;18764.35
Itirapina;3523602;itirapinense;MARIA DA GRAÇA ZUCCHI MORAES;564.603;16148;28.6;97.8;0.724;12.74;138479187.98;138040288.1;68413.96
Itirapuã;3523701;itirapuãnense;GERSON LUIZ ALVES;161.118;5779;35.87;99.1;0.707;;32641764.02;27032640.51;24568.81
Itobi;3523800;itobiano;JOAQUIM CANDIDO FILHO;138.986;8046;57.89;98.6;0.717;;35749694.56;33499071.45;25230.99
Itu;3523909;ituano;GUILHERME DOS REIS GAZZOLA;640.719;168240;262.58;94.3;0.773;9.06;1359074977.57;1272539159;59502.19
Itupeva;3524006;itupevense;MARCO ANTONIO MARCHI;200.876;70616;351.54;97.4;0.762;14.59;598792690.18;596912701.6;130938.58
Ituverava;3524105;ituveravense;LUIZ ANTONIO DE ARAUJO;704.659;37571;53.32;97.9;0.765;15.22;260788053.47;260992939.7;45131.05
Jaborandi;3524204;jaborandiense;SILVIO VAZ DE ALMEIDA;273.438;6221;22.75;98.3;0.711;37.04;56181069.51;52702493.01;22013.21
Jaboticabal;3524303;jaboticabalense;EMERSON RODRIGO CAMARGO;706.602;71821;101.64;97.9;0.778;9.6;477586939.32;499049193.8;46151.86
Jacareí;3524402;jacareiense;IZAIAS JOSÉ DE SANTANA;464.272;240275;517.53;98.3;0.777;9.33;1414823412.52;1485224136;67874.93
Jaci;3524501;jaciense;VALERIA PERPETUO GUIMARAES HENRIQUE;145.133;7613;52.46;97.7;0.723;;51758652.37;44763217.29;92434.87
Jacupiranga;3524600;jacupiranguense;ROBERTO CARLOS GARCIA;704.189;16097;22.86;97.4;0.717;5.52;104229603.58;100672013.4;29651.56
Jaguariúna;3524709;jaguariunense;MARCIO GUSTAVO BERNARDES REIS;141.391;59347;419.74;98;0.784;8.96;685942950.75;648640411.5;233328.91
Jales;3524808;jalesense;LUÍS HENRIQUE DOS SANTOS MOREIRA;368.574;48776;132.34;98.9;0.776;2;273795662.18;290969820.8;40212.72
Jambeiro;3524907;jambeirense;CARLOS ALBERTO DE SOUZA;184.413;6397;34.69;97.7;0.756;;62841358.64;57840987;51684.83
Jandira;3525003;jandirense;HENRI HAJIME SATO;17.449;118045;6765.14;96.9;0.76;13.69;500164611.45;588879132.3;38426.42
Jardinópolis;3525102;jardinopolense;PAULO JOSÉ BRIGLIADORI;501.87;45282;90.23;97.1;0.735;11.83;255382527.65;251788026.7;34708.42
Jarinu;3525201;jarinuense;DEBORA CRISTINA DO PRADO BELINELLO;207.549;37535;180.85;98.2;0.733;16.59;231962801.92;211588533;96153.71
Jaú;3525300;jauense;JORGE IVAN CASSARO;687.103;133497;194.29;97.8;0.778;6.08;649374970.04;637236674.4;36376.16
Jeriquara;3525409;jeriquarense;EDER LUIZ CARVALHO GONÇALVES;141.971;3863;27.21;98;0.703;;37567208.4;35953339.2;53750.36
Joanópolis;3525508;joanopolitano;ADAUTO BATISTA DE OLIVEIRA;374.293;12815;34.24;95.8;0.699;8.2;76755649.69;72162023.85;19442.33
João Ramalho;3525607;ramalhense;ADELMO ALVES;415.452;4371;10.52;99.4;0.741;;43056966.15;40378149.51;32483.14
José Bonifácio;3525706;bonifaciano;DILMO RESENDE DE CARVALHO;860.2;36633;42.59;99;0.777;11.85;193097468.77;179870011.5;36644.42
Júlio Mesquita;3525805;júliomesquitense;TIRSO FERNANDES SOBREIRO JUNIOR;128.183;4254;33.19;97.7;0.716;17.86;32954115.42;33808687.26;12197.96
Jumirim;3525854;jumirense;DANIEL VIEIRA;56.685;3056;53.91;99.2;0.741;;40486608.92;41537342.38;61724.71
Jundiaí;3525904;jundiaiense;LUIZ FERNANDO ARANTES MACHADO;431.204;443221;1027.87;98.2;0.822;10.65;3476557893.01;3544626740;135081.2
Junqueirópolis;3526001;junqueiropolense;OSMAR PINATTO;582.565;20448;35.1;96.8;0.745;10.26;122212861.81;113442291.3;38510.78
Juquiá;3526100;juquiaense;GILBERTO TADASHI MATSUSUE;812.799;17154;21.1;97.7;0.7;19.01;97268828.47;93175140.04;19673.56
Juquitiba;3526209;juquitibense;AYRES SCORSATTO;522.169;27404;52.48;98.5;0.709;23.19;146037197.77;145482633.8;18025.29
Lagoinha;3526308;lagoinhense;TIAGO MAGNO DE OLIVEIRA;255.472;5083;19.9;99;0.693;25.64;41674138.75;37543235.76;15150.97
Laranjal Paulista;3526407;laranjalense;ALCIDES DE MOURA CAMPOS JUNIOR;384.274;26261;68.34;98.1;0.729;2.99;172127126.46;171589181.5;48579.92
Lavínia;3526506;lavinense;SALVADOR CAZUO MATSUNAKA;537.675;9689;18.02;98.6;0.721;;60386988.32;54838499.13;14696.45
Lavrinhas;3526605;lavrinhense;JOSE BENEDITO DA SILVA;167.067;7171;42.92;98.5;0.729;10.31;43985071.64;43063773.36;18111.28
Leme;3526704;lemense;CLAUDEMIR APARECIDO BORGES;402.871;98161;243.65;97.7;0.744;11.82;562660274.98;526866937.9;38964.09
Lençóis Paulista;3526803;lençoiense;ANDERSON PRADO DE LIMA;809.541;66505;82.15;99;0.764;9.67;482704619.48;460488506.5;70818.58
Limeira;3526902;limeirense;MARIO CELSO BOTION;580.711;291869;502.61;97.7;0.775;12.6;1738527698.71;1782064378;51678.31
Lindóia;3527009;lindoiano;LUCIANO FRANCISCO DE GODOI LOPES;48.756;7014;143.86;97.4;0.742;;61686301.95;61073730.81;30018.14
Lins;3527108;linense;JOÃO LUIS LOPES PANDOLFI;570.058;74779;131.18;98.4;0.786;11.29;375836761.06;380470216.6;85642.71
Lorena;3527207;lorenense;SYLVIO BALLERINI;414.16;84855;204.88;97.2;0.766;14.59;383647462.89;403570667.3;43299.19
Lourdes;3527256;lourdense;ODECIO RODRIGUES DA SILVA;113.94;1950;17.11;98.4;0.742;;29312120.95;28805689.51;18818.34
Louveira;3527306;louveirense;ESTANISLAU STECK;55.738;51847;930.19;97.3;0.777;9.85;680192719.06;720214435.4;385773.53
Lucélia;3527405;luceliense;TATIANA GUILHERMINO TAZINAZZIO COELHO COSTA;314.81;20061;63.72;99.4;0.752;23.26;102326100.77;95908188;26531.25
Lucianópolis;3527504;lucianopolense;HUMBERTO ZANINOTO MALDONADO;189.536;2372;12.51;99.1;0.733;;29823895.49;26815998.49;29214.5
Luís Antônio;3527603;luísantoniense;RODRIGO MELLO MARQUES;598.257;12265;20.5;99.4;0.731;;126178670.04;109773381.2;99603.69
Luiziânia;3527702;luiziano;ROGÉLIO CERVIGNE BARRETO;166.576;4701;28.22;92.8;0.702;;35799899.02;32823698.35;15851.42
Lupércio;3527801;lupercense;CLEBER MENEGUCCI;155.171;3981;25.66;94.5;0.724;;31267186.21;26125545.45;21340.47
Lutécia;3527900;luteciano;LAUDEMIR LEATI;475.226;2661;5.6;93.7;0.72;50;35270088;32193765.6;38571.53
Macatuba;3528007;macatubense;ANDERSON FERREIRA;224.514;16829;74.96;99.3;0.77;12.42;128156917.26;129357781.2;37292.64
Macaubal;3528106;macaubalense;ACACIO TARDOQUE FERREIRA;248.087;7481;30.15;97.9;0.743;;46088119.31;45707335.01;24094.91
Macedônia;3528205;macedoniense;REGINALDO ELOY MARCOMINI DOS REIS;327.567;3963;12.1;99.3;0.74;;37885116.6;32857712.33;24669.23
Magda;3528304;magdense;ALEXANDRE PAIVA BATELLO;312.282;3165;10.14;96.5;0.753;38.46;39632169.17;38300158.54;33742.07
Mairinque;3528403;mairinquense;ANTONIO ALEXANDRE GEMENTE;210.149;50027;238.05;96.9;0.743;10.29;252377603.77;258429491.1;56474.15
Mairiporã;3528502;mairiporense;WALID ALI HAMID;320.697;93853;292.65;98.1;0.788;10.54;528198255.86;563933049.6;22076.24
Manduri;3528601;mandurinense;JOSÉ ONIVALDO JUSTI;229.046;9871;43.1;98.9;0.739;;58302631.53;48828820.07;29272.78
Marabá Paulista;3528700;marabaense;APARECIDO NASCIMENTO SOBRAL;919.519;4573;4.97;99;0.677;;42846010.66;43676508.18;25999.5
Maracaí;3528809;maracaiense;PAULO EDUARDO DA SILVA;533.498;12673;23.75;98.3;0.771;9.43;93300506.7;82252614.75;36775.73
Marapoama;3528858;marapoamense;MARCIO PERPETUO AUGUSTO;111.267;3292;29.59;99.4;0.752;31.25;38927661.04;35921233.66;38648.5
Mariápolis;3528908;mariapolense;RICARDO MITSURO WATANABE;186.544;3513;18.83;97.5;0.718;;28957810.34;25357269.59;18663.17
Marília;3529005;mariliense;DANIEL ALONSO;1170.515;237627;203.01;97.8;0.798;15.29;1383250370.06;1510687108;40272.45
Marinópolis;3529104;marinopolense;EVALDO RIBEIRO;77.827;1860;23.9;97.6;0.731;;25892999.77;28639732.05;19070.41
Martinópolis;3529203;martinopolense;MARCO ANTONIO JACOMELI DE FREITA;1253.564;24881;19.85;98.1;0.721;7.69;140480861.88;129688198.5;28179.26
Matão;3529302;matonense;ADAUTO APARECIDO SCARDOELLI;524.899;79033;150.57;97.7;0.773;8.91;460572218.59;409618428;63716.37
Mauá;3529401;mauaense;FRANCISCO MARCELO DE OLIVEIRA;61.937;418261;6753.01;97.4;0.766;13.21;1661556493.82;1568673962;43128.78
Mendonça;3529500;mendoncino;JULIANO SOUZA DE OLIVEIRA;195.151;6159;31.56;98.1;0.744;39.47;58152806.31;51658811.37;66474.78
Meridiano;3529609;meridianense;MARCIA CRISTINA ADRIANO DE LIMA;228.199;4572;20.04;98.5;0.731;;51832624.27;49656800.74;103289.4
Mesópolis;3529658;mesopolense;JOSE CARLOS DA SILVA;148.636;1952;13.13;100;0.724;;31045188.85;29354159.37;42887.61
Miguelópolis;3529708;miguelopense;NAIM MIGUEL NETO;820.849;19441;23.68;98.6;0.741;8.77;143290398.3;137019786.8;45201.82
Mineiros do Tietê;3529807;mineirostieteense;GEZIEL PEREIRA LIMA;213.242;11230;52.66;98.3;0.73;;59581392.75;59638292.81;17373.68
Miracatu;3529906;miracatuense;VINÍCIUS BRANDÃO DE QUEIRÓZ;1001.484;18553;18.53;97.1;0.697;28.57;120815226.4;115672154;23420.28
Mira Estrela;3530003;miraestrelense;PRISCILLA FERNANDA COBACHO DO PRADO;216.825;3126;14.42;97.2;0.743;;40784904.97;35296371.93;22515.72
Mirandópolis;3530102;mirandopolense;EVERTON LUIZ FERNANDES SODARIO RAIMUNDO;917.694;27983;30.49;97.9;0.751;19.61;129364664.26;134938915.1;24753.46
Mirante do Paranapanema;3530201;mirantense;ÁTILA RAMIRO MENEZES DOURADO;1238.931;15917;12.85;98.8;0.724;24.39;117587447.14;110656418.1;32957.78
Mirassol;3530300;mirassolense;EDSON ANTONIO ERMENEGILDO;243.228;63337;260.4;93.5;0.762;9.66;326992903.47;295996174.2;43778.54
Mirassolândia;3530409;mirassolandense;CELIA APARECIDA FIAMENGHI DOS SANTOS MATOS;166.125;4669;28.11;96.9;0.738;;37708102.18;35597992.94;42951.06
Mococa;3530508;mocoquense;EDUARDO RIBEIRO BARISON;855.156;67681;79.14;98.9;0.762;6.99;310766549.88;313927627.5;44065.5
Mogi das Cruzes;3530607;mogiano;CAIO CÉSAR MACHADO DA CUNHA;712.541;451505;633.65;97.7;0.783;12.98;2178329538.51;2502872298;43031.34
Mogi Guaçu;3530706;guaçuano;RODRIGO FALSETTI;812.753;153658;189.06;97.9;0.774;12.06;846831199.81;881717174.8;44538.21
Mogi Mirim;3530805;mogimiriano;PAULO DE OLIVEIRA E SILVA;497.708;92558;185.97;97.4;0.784;5.5;668722600.54;658900253.1;67095.62
Mombuca;3530904;mombucano;ROGERIO APARECIDO ALCALDE;133.698;3722;27.84;97.8;0.719;;36085959.47;36015938.49;35344.16
Monções;3531001;monçolense;VALTOLINO VALDIR MARIA ALVES;104.352;1937;18.56;100;0.772;;35544568.23;30313250.87;25620.96
Mongaguá;3531100;mongaguano;MÁRCIO MELO GOMES;142.755;61951;433.97;98.3;0.754;12.8;396556630.81;395945184.7;21421.71
Monte Alegre do Sul;3531209;montealegrense;EDSON RODRIGO DE OLIVEIRA CUNHA;110.308;8627;78.21;98.3;0.759;13.7;52932743.15;50438445.25;30829.71
Monte Alto;3531308;montealtense;MARIA HELENA AGUIAR RETTONDINI;346.95;47574;137.12;98.6;0.768;17.24;262044565.27;250704589.5;47713.32
Monte Aprazível;3531407;monteaprazivelense;MARCIO LUIZ MIGUEL;495.559;22280;44.96;98.8;0.785;18.6;125857998.74;118921665.7;29885.78
Monte Azul Paulista;3531506;monteazulense;MARCELO OTAVIANO DOS SANTOS;263.462;18151;68.89;98.6;0.753;9.9;144774305.48;129924443;33768.09
Monte Castelo;3531605;montecastelense;EDSON CARLOS OLIVEIRA DA SILVA;233.547;4222;18.08;98.2;0.741;;37047554.03;38233480.23;30746
Monteiro Lobato;3531704;lobatense;EDMAR JOSÉ DE ARAÚJO;332.742;4138;12.44;96.5;0.71;46.51;42026146.67;39381142.35;17520.67
Monte Mor;3531803;montemorense;EDIVALDO ANTÔNIO BRISCHI;240.566;64662;268.79;97.2;0.733;11.2;389299341.14;374198633.8;69972.02
Morro Agudo;3531902;morroagudense;VINICIUS CRUZ DE CASTRO;1388.127;27933;20.12;95.9;0.712;9.52;237163419.9;253380462;36487.83
Morungaba;3532009;morungabense;MARCO ANTONIO DE OLIVEIRA;146.752;13720;93.49;97.4;0.715;5.26;96349444.19;98931065.55;45445.18
Motuca;3532058;motuquense;JOÃO RICARDO FASCINELI;228.7;4034;17.64;95.4;0.741;43.48;37202146.31;34985721.61;24983.62
Murutinga do Sul;3532108;murutinguense;CRISTIANO ELEUTERIO SOARES DA SILVA;250.873;3737;14.9;96.4;0.726;62.5;36005567.99;32369365.41;19453.5
Nantes;3532157;nantense;AURELIO PEREIRA DOS SANTOS;286.647;2660;9.28;98.7;0.714;;38196293.29;36108643.17;44261.55
Narandiba;3532207;narandibense;ITAMAR DOS SANTOS SILVA;357.325;5713;15.99;98.9;0.718;12.99;63650411.29;54779526.91;129106.16
Natividade da Serra;3532306;nativense;EVAIL AUGUSTO DOS SANTOS;833.372;6999;8.4;98.8;0.655;15.63;48461260.82;44621621.52;14098.9
Nazaré Paulista;3532405;nazareano;CANDIDO MURILO PINHEIRO RAMOS;326.254;18217;55.84;96.9;0.678;;107016540.07;104067597.5;24667.18
Neves Paulista;3532504;nevense;MARCIO ROGERIO RODRIGUES DOS SANTOS;219.05;9699;44.28;99.7;0.754;;54006533.23;51857816;30979.89
Nhandeara;3532603;nhandearense;JOSÉ ADALTO BORINI;436.159;9852;22.59;97.7;0.751;;68527393.45;68021828.62;31773.36
Nipoã;3532702;nipoense;JOSÉ PEDRO RAMPIM;137.609;4750;34.52;99.2;0.713;44.78;33254643.71;32889343.76;17820.45
Nova Aliança;3532801;novaaliancense;JURANDIR BARBOSA DE MORAIS;217.515;6693;30.77;99.2;0.738;;50466864.55;43938024.48;45514.97
Nova Campina;3532827;nova campinense;JUCEMARA FORTES DO NASCIMENTO;385.375;8497;22.05;99.7;0.651;31.75;64328086.75;61764250.7;22192.26
Nova Canaã Paulista;3532843;novacanaense;THAIS CRISTINA COSTA MOREIRA;124.473;2032;16.32;98.8;0.715;55.56;28157361.03;25284208.62;25386.3
Nova Castilho;3532868;castilhense;LUCIO MAURO GARCIA;183.396;1062;5.79;100;0.756;;32510589.03;26870231.17;47027.11
Nova Europa;3532900;novaeuropense;LUIZ CARLOS DOS SANTOS;160.25;9311;58.1;100;0.765;42.55;75298021.84;72823787.34;32768.54
Nova Granada;3533007;granadense;TANIA LIANA TOLEDO YUGAR;531.796;19419;36.52;98.6;0.739;8.47;96982195.07;85167876.03;23447.89
Nova Guataporanga;3533106;guataporanguense;VAGNER ALVES DE LIMA;34.158;2156;63.12;99.3;0.726;;24240946.39;21386158.9;15762.88
Nova Independência;3533205;independentino;FERNANDO MACCHI SANTANA;265.029;4609;17.39;98;0.735;;53175198.73;48459187.51;51548.89
Novais;3533254;novaense;PAULO CESAR DIAS PINHEIRO;117.772;4412;37.46;100;0.719;;38539861.87;36735076.17;12986.7
Nova Luzitânia;3533304;luzitaniense;MIGUEL JOSÉ ARAÚJO JUNIOR;73.816;2837;38.43;98.6;0.743;;29619864.66;30429667.36;14278.82
Nova Odessa;3533403;novaodessense;CLAUDIO JOSE SCHOODER;73.788;62019;840.5;98.4;0.791;12.13;339645243.33;349853936.8;65145.09
Novo Horizonte;3533502;novohorizontino;FABIANO DE MELLO BELENTANI;931.743;38324;41.13;97.7;0.753;12.82;241698441.73;231526590.3;37973.31
Nuporanga;3533601;nuporanguense;DANIEL VIANA MELO;348.265;7391;21.22;97.8;0.746;;69181871.03;67795500.87;115407.02
Ocauçu;3533700;ocauçuense;JOÃO BENEDITO COSTA E SILVA;301.036;4331;14.39;97.7;0.717;13.51;39305320.17;36947842.76;32921.81
Óleo;3533809;oleense;JORDÃO ANTÔNIO VIDOTTO;198.938;2512;12.63;98.9;0.73;;32013559.85;26590532.65;52419.92
Olímpia;3533908;olimpiense;FERNANDO AUGUSTO CUNHA;802.555;55074;68.62;97.4;0.773;9.66;378028593.63;382061875.5;45985.63
Onda Verde;3534005;ondaverdense;FABRICIO PIRES DE CARVALHO;242.946;4771;19.64;98.7;0.738;19.23;47547555.85;41521478.51;46086.02
Oriente;3534104;orientense;GERALDO MATHEUS MORIS;218.668;6085;27.83;97.2;0.77;14.49;41698666.46;37681461.71;19753.85
Orindiúva;3534203;orindiuvense;MIRELI CRISTINA LEITE RUVIÉRI MARTINS;247.378;6024;24.35;99.3;0.767;;61929222.06;57544500.78;87570.54
Orlândia;3534302;orlandino;SERGIO AUGUSTO BORDIN JUNIOR;291.765;38319;131.34;98.3;0.78;9.69;290751556.25;264146085.8;57728.08
Osasco;3534401;osasquense;ROGERIO LINS WANDERLEY;64.954;728615;11217.4;96;0.776;14.91;4501945152.97;4685442908;122765.64
Oscar Bressane;3534500;bressanense;LUIZ ANTONIO ROMANO;222.13;2470;11.12;96.7;0.749;66.67;31068213.97;26427569.93;43366.02
Osvaldo Cruz;3534609;osvaldocruzense;VERA LUCIA ALVES;248.038;31272;126.08;97.6;0.762;6.37;141173813.68;141466385.4;32836.81
Ourinhos;3534708;ourinhense;LUCAS POCAY ALVES DA SILVA;295.818;103970;351.47;98.2;0.778;9.39;670871894.18;712859339;34406.86
Ouroeste;3534757;ouroestense;ALEX GARCIA SAKATA;288.648;10294;35.66;99.7;0.77;10.87;105007650.55;102014884.8;51226.69
Ouro Verde;3534807;ouroverdense;CLAUDINEI DOS SANTOS;266.778;7779;29.16;97.3;0.692;40.4;46457700.94;43723831.08;15558.53
Pacaembu;3534906;pacaembuense;JOAO FRANCISCO MUGNAI NEVES;339.375;14877;43.84;98.9;0.725;;72597792.52;66062103.37;15195.79
Palestina;3535002;palestinense;REINALDO APARECIDO DA CUNHA;697.701;11476;16.45;96.6;0.732;;86250817.29;86347391.44;31646.21
Palmares Paulista;3535101;palmarense;LUCAS APARECIDO DA ASSUMÇÃO;82.125;9650;117.5;98.2;0.722;;51295023.68;46700393.45;9964.11
Palmeira d'Oeste;3535200;palmeirense;REINALDO SAVAZI;318.74;8903;27.93;98.5;0.753;;48538164.12;47371565.04;23443.85
Palmital;3535309;palmitalense;LUIS GUSTAVO MENDES MORAES;548.407;19594;35.73;97.2;0.746;5.46;150202078.17;131234554.3;40347.04
Panorama;3535408;panoramense;CARLOS HIROCI OUTI;356.05;14964;42.03;95.8;0.722;23.12;82519652.39;81673912.63;19933.87
Paraguaçu Paulista;3535507;paraguaçuense;ANTONIO TAKASHI SASADA;1001.492;41120;41.06;99.4;0.762;13.57;293516970.2;262823727;39015.76
Paraibuna;3535606;paraibunense;VICTOR DE CASSIO MIRANDA;809.576;17667;21.82;97.2;0.719;4.93;134714226.47;122107562;19220.43
Paraíso;3535705;paraisense;WALDOMIRO ANTONIO SGOBI;155.186;6099;39.3;99.1;0.749;33.33;57600244.69;57123945.08;42122.5
Paranapanema;3535804;paranapanemense;RODOLFO HESSEL FANGANIELLO;1018.724;19395;19.04;98.1;0.717;14.04;145507036.49;132912475.3;45907.58
Paranapuã;3535903;paranapuense;DANIEL JUNIOR DURAN PINATTO;140.354;4031;28.72;98.4;0.732;;33553865.87;32916026.82;32360.15
Parapuã;3536000;parapuense;GILMAR MARTIN MARTINS;366.664;10580;28.85;98.9;0.737;22.22;70001826.91;60940936.19;67842.13
Pardinho;3536109;pardinhense;JOSE LUIZ VIRGINIO DOS SANTOS;209.894;7153;34.08;98.3;0.727;29.13;59269415.25;59068331.51;55976.73
PariqueraAçu;3536208;pariquerense;WAGNER BENTO DA COSTA;359.414;19233;53.51;97.1;0.736;12.61;94140402.31;106046050.6;29601.64
Parisi;3536257;parasiano;OCLAIR BARAO BENTO;84.737;2892;34.13;99.6;0.721;;32416119.5;30082448.25;24630.17
Patrocínio Paulista;3536307;patrocinense;JOSE MAURO BARCELLOS;602.848;14512;24.07;97.8;0.73;39.11;103023807.95;88830702.3;91078.82
Paulicéia;3536406;pauliceiense;ANTONIO SIMONATO;374.091;7955;21.26;94;0.711;10.1;63677195.04;59406739.24;26544.4
Paulínia;3536505;paulinense;EDNILSON CAZELLATO;138.777;110537;796.51;97.9;0.795;14.8;2298800287.53;1936547504;457517.7
Paulistânia;3536570;paulistaniense;PAULO AUGUSTO GRANCHI;256.178;2090;8.16;97.5;0.718;;31453436.24;28091916.1;26505.01
Paulo de Faria;3536604;paulofariense;MARIO DE FELICIO NETO;737.986;7400;10.03;98.5;0.725;13.51;66393852.47;65212987.91;30054.05
Pederneiras;3536703;pederneirense;IVANA MARIA BERTOLINI CAMARINHA;727.482;44827;61.62;98.3;0.739;9.29;244403053.92;244785459.4;64521.62
Pedra Bela;3536802;pedrabelense;ALVARO JESIEL DE LIMA;158.587;6557;41.35;95.8;0.677;;40403448.62;39469197.68;19271.43
Pedranópolis;3536901;pedranopolense;MARCOS ADRIANO DA SILVA;260.101;2787;10.72;100;0.742;;34773157.67;33179202.17;32369.01
Pedregulho;3537008;pedregulhense;DIRCEU POLO FILHO;712.604;15525;21.79;98.4;0.715;15;105676905.69;100795063.6;102593.26
Pedreira;3537107;pedreirense;FÁBIO VINICIUS POLIDORO;108.817;43112;396.19;98.1;0.769;6.74;269791203.36;246353942.4;30658.23
Pedrinhas Paulista;3537156;pedrinhense;FREDDIE COSTA NICOLAU;152.309;2804;18.41;97.3;0.774;29.41;40527685.12;36994047.19;56819.68
Pedro de Toledo;3537206;toledense;ELEAZAR MUNIZ JUNIOR;670.44;11281;16.83;99.3;0.696;43.96;67571621.04;60278612.68;15521.76
Penápolis;3537305;penapolense;CARLOS HENRIQUE ROSSI CATALANI;711.315;61679;86.71;98.7;0.759;23.53;354968484.26;351069357.2;32488.66
Pereira Barreto;3537404;pereirabarretense;JOÃO DE ALTAYR DOMINGUES;974.247;24095;24.73;98.1;0.766;20.2;180314054.7;160644233.6;42339.32
Pereiras;3537503;pereirense;MIGUEL TOMAZELA;223.136;8737;39.16;96.8;0.736;;48978628.86;45836615.94;35826.95
Peruíbe;3537602;peruibense;LUIZ MAURICIO PASSOS DE CARVALHO PEREIRA;326.216;68352;209.53;98.6;0.749;12.15;445757399.91;465798897.1;28211.36
Piacatu;3537701;piacatuense;RICARDO FRANCISCO LEMES DA SILVA;232.488;5519;23.74;97.5;0.732;55.56;40102173.49;35889609.92;19534.68
Piedade;3537800;piedadense;GERALDO PINTO DE CAMARGO FILHO;746.868;52970;70.92;95.6;0.716;13.01;224456214.77;229355630.9;28657
Pilar do Sul;3537909;pilarense;MARCO AURÉLIO SOARES;681.248;27619;40.54;93.8;0.69;24.59;145621457.21;129737568.1;43096.72
Pindamonhangaba;3538006;pindamonhangabense;ISAEL DOMINGUES;731.355;165428;226.19;98.2;0.773;10.39;979027600.42;969611388.4;79951.7
Pindorama;3538105;pindoramense;GERALDO FELIPPE JUNIOR;184.825;14542;78.68;97.5;0.737;;93632680.84;90677330.91;28703.01
Pinhalzinho;3538204;pinhalzinhense;PAULO ROGÉRIO PEREIRA;154.529;15224;98.52;97.8;0.725;7.81;78014422.6;79957037.59;20216.61
Piquerobi;3538303;piquerobiense;ADRIANA CRIVELLI BIFFE;482.769;3264;6.76;99.4;0.711;;38384106.44;36009131.91;18103.98
Piquete;3538501;piquetense;RÔMULO KAZIMIERZ LUSZCZYNSKI;175.996;12490;70.97;98.8;0.757;8.93;69050678.2;56546137.34;14661.29
Piracaia;3538600;piracaiense;JOSÉ SILVINO CINTRA;385.568;26029;67.51;98;0.739;13.93;148818584.56;155524174.6;23959.72
Piracicaba;3538709;piracicabano;LUCIANO SANTOS TAVARES DE ALMEIDA;1378.069;423323;307.19;97.5;0.785;10.28;2785829145.97;2562442081;84225.76
Piraju;3538808;pirajuense;JOSÉ MARIA COSTA;504.591;29436;58.34;98.3;0.758;6.76;157530308.02;153435480.4;30945.65
Pirajuí;3538907;pirajuiense;CESAR HENRIQUE DA CUNHA FIALA;823.758;22431;27.23;97.3;0.749;;120271853.63;107042345.7;20820.31
Pirangi;3539004;piranginense;ANGELA MARIA BUSNARDO;215.809;10885;50.44;97.8;0.756;;62931977.31;59946549.18;31655.48
Pirapora do Bom Jesus;3539103;piraporano;DANY WILIAN FLORESTI;108.489;18370;169.33;97.5;0.727;4.24;121404957.57;110778533.6;42495.88
Pirapozinho;3539202;pirapozense;VALDIR ASSEF;477.673;25348;53.07;98.8;0.776;11.67;131488203.13;123764635.9;33165.84
